event_id,visit_type,name,country,locale,remarks,date_start,date_end
3707,secretary,John Forbes Kerry,Egypt,Cairo,Met with President Abdel Fattah al-Sisi and Foreign Minister Sameh Shoukry.,2016-04-20,2016-04-20
3708,secretary,John Forbes Kerry,Saudi Arabia,Riyadh,Attended a Gulf Cooperation Council Summit Meeting with President Obama.,2016-04-21,2016-04-21
3709,secretary,John Forbes Kerry,Switzerland,Geneva,"Discussed the Syrian conflict with Jordanian Foreign Minister Nasser Judeh, Saudi Arabian Foreign Minister Adel al-Jubeir, and UN Special Envoy Staffan de Mistura.",2016-05-01,2016-05-02
3710,secretary,John Forbes Kerry,France,Paris,Met with Foreign Minister Jean-Marc Ayrault.,2016-05-09,2016-05-10
3711,secretary,John Forbes Kerry,United Kingdom,London,Attended the Anti-Corruption Summit. Addressed the Oxford Union.,2016-05-10,2016-05-12
3711,secretary,John Forbes Kerry,United Kingdom,Oxford,Attended the Anti-Corruption Summit. Addressed the Oxford Union.,2016-05-10,2016-05-12
3712,secretary,John Forbes Kerry,Saudi Arabia,Jeddah,"Met with King Salman bin Abdulaziz al-Saud, Crown Prince Mohammed bin Nayef, and Deputy Crown Prince Mohammad bin Salman al-Saud.",2016-05-15,2016-05-15
3712,secretary,John Forbes Kerry,Saudi Arabia,Al Wajh,"Met with King Salman bin Abdulaziz al-Saud, Crown Prince Mohammed bin Nayef, and Deputy Crown Prince Mohammad bin Salman al-Saud.",2016-05-15,2016-05-15
3713,secretary,John Forbes Kerry,Austria,Vienna,Co-hosted meetings on Libya and of the International Syria Support Group. Co-hosted a meeting of the Presidents of Armenia and Azerbaijan on the Nagorno Karabakh conflict.,2016-05-16,2016-05-18
3714,secretary,John Forbes Kerry,Egypt,Cairo,Met with President Abdel Fattah al-Sisi.,2016-05-18,2016-05-18
3715,secretary,John Forbes Kerry,Belgium,Brussels,Attended a NATO Ministerial Meeting.,2016-05-18,2016-05-21
3716,secretary,John Forbes Kerry,Burma,Nay Pyi Taw,Met with Foreign Minister Daw Aung San Suu Kyi.,2016-05-22,2016-05-22
3717,secretary,John Forbes Kerry,Vietnam,Hanoi,Accompanied President Obama.,2016-05-22,2016-05-25
3717,secretary,John Forbes Kerry,Vietnam,Ho Chi Minh City,Accompanied President Obama.,2016-05-22,2016-05-25
3718,secretary,John Forbes Kerry,France,Paris,"Attended a French-hosted ministerial meeting on Middle East peace, and discussed the Counter-ISIL Coalition ‘s efforts with Foreign Minister Jean-Marc Ayrault.",2016-06-02,2016-06-04
3719,secretary,John Forbes Kerry,Mongolia,Ulaanbaatar,Met with Foreign Minister Lundeg Purevsuren.,2016-06-05,2016-06-05
3720,secretary,John Forbes Kerry,"China, People’s Republic of",Beijing,"With Treasury Secretary Jacob J. Lew, attended the 8th U.S.-China Strategic and Economic Dialogue. Also attended the 7th Annual U.S.-China Consultation on People-to-People Exchange.",2016-06-05,2016-06-08
3721,secretary,John Forbes Kerry,United Arab Emirates,Abu Dhabi,Met with Crown Prince Mohammed bin Zayed and senior officials.,2016-06-08,2016-06-09
3722,secretary,John Forbes Kerry,Dominican Republic,Santo Domingo,Attended the OAS General Assembly.,2016-06-13,2016-06-14
3723,secretary,John Forbes Kerry,Norway,Oslo,Attended the Oslo Forum. Visited Arctic researchers in Svalbard.,2016-06-14,2016-06-16
3723,secretary,John Forbes Kerry,Norway,Svalbard,Attended the Oslo Forum. Visited Arctic researchers in Svalbard.,2016-06-14,2016-06-16
3724,secretary,John Forbes Kerry,Denmark,Copenhagen,Met with Prime Minister Lars Lokke Rasmussen and Foreign Minister Kristian Jensen.,2016-06-16,2016-06-17
3725,secretary,John Forbes Kerry,Denmark (Greenland),Ilulissat,Met with Foreign Minister Vittus Qujaukitsoq and Foreign Minister Jensen.,2016-06-17,2016-06-17
3726,secretary,John Forbes Kerry,Italy,Rome,Met with Foreign Minister Paolo Gentiloni and Israeli Prime Minister Benjamin Netanyahu.,2016-06-25,2016-06-27
3727,secretary,John Forbes Kerry,Belgium,Brussels,Met with EU High Representative Federica Mogherini and NATO Secretary General Jens Stoltenberg.,2016-06-27,2016-06-27
3728,secretary,John Forbes Kerry,United Kingdom,London,Met with Foreign Secretary Philip Hammond.,2016-06-27,2016-06-27
3729,secretary,John Forbes Kerry,Canada,Ottawa,Attended the North American Leaders Summit with President Obama.,2016-06-28,2016-06-29
3730,secretary,John Forbes Kerry,Georgia,Tbilisi,Met with President Giorgi Margvelashvili and Prime Minister Giorgi Kirivikashvili and co-chaired a meeting of the U.S.-Georgia Strategic Partnership Commission.,2016-07-06,2016-07-07
3731,secretary,John Forbes Kerry,Ukraine,Kyiv,Met with President Petro Porochenko and Prime Minister Volodymyr Groysman.,2016-07-07,2016-07-07
3732,secretary,John Forbes Kerry,Poland,Warsaw,Accompanied President Obama to the NATO Summit Meeting.,2016-07-08,2016-07-08
3733,secretary,John Forbes Kerry,France,Paris,Attended Bastille Day celebrations.,2016-07-13,2016-07-14
3734,secretary,John Forbes Kerry,Russia,Moscow,Met with President Vladimir Putin and Foreign Minister Sergei Lavrov.,2016-07-14,2016-07-15
3735,secretary,John Forbes Kerry,Luxembourg,Luxembourg,Met with Deputy Prime Minister/Foreign Minister Jean Asselborn.,2016-07-16,2016-07-17
3736,secretary,John Forbes Kerry,Belgium,Brussels,Met with EU Member States Foreign Ministers and with EU High Representative Mogherini.,2016-07-17,2016-07-18
3737,secretary,John Forbes Kerry,United Kingdom,London,Met with Foreign Secretary Boris Johnson and UN Special Envoy de Mistura.,2016-07-18,2016-07-19
3738,secretary,John Forbes Kerry,Austria,Vienna,Attended the opening of the Extraordinary Meeting of the Parties to the Montreal Protocol.,2016-07-22,2016-07-22
3739,secretary,John Forbes Kerry,France,Paris,Met with Palestinian Authority President Mahmoud Abbas.,2016-07-22,2016-07-24
3740,secretary,John Forbes Kerry,Laos,Vientiane,"Attended the ASEAN Regional Forum, the East Asian Summit Foreign Ministers’ Meeting, the ASEAN-U.S. Ministerial Meeting and the Lower Mekong Initiative Ministerial Meeting.",2016-07-25,2016-07-26
3741,secretary,John Forbes Kerry,Philippines,Manila,Met with President Rodrigo Duterte and Foreign Secretary Perfecto Yasay.,2016-07-26,2016-07-27
3742,secretary,John Forbes Kerry,France,Paris,Met with Foreign Minister Jean-Marc Ayrault and Palestinian Authority President Mahmoud Abbas.,2016-07-29,2016-07-31
3743,secretary,John Forbes Kerry,Argentina,Buenos Aires,"Met with President Mauricio Macri, opened the U.S.-Argentina High Level Dialogue, and addressed the Argentine-American Chamber of Commerce.",2016-08-03,2016-08-04
3744,secretary,John Forbes Kerry,Brazil,Rio de Janeiro,Met with Foreign Minister Jose Serra and attended the Opening Ceremony of the 2016 Summer Olympic Games.,2016-08-05,2016-08-06
3745,secretary,John Forbes Kerry,Kenya,Nairobi,Met with President Uhuru Kenyatta and Foreign Minister Amina Mohamed and regional Foreign Ministers.,2016-08-22,2016-08-22
3746,secretary,John Forbes Kerry,Nigeria,Sokoto,"Met with local civic and religious leaders in Sokoto, and with President Muhammedu Buhari, Foreign Minister Geoffrey Onyeama, and northern governors.",2016-08-23,2016-08-24
3746,secretary,John Forbes Kerry,Nigeria,Abuja,"Met with local civic and religious leaders in Sokoto, and with President Muhammedu Buhari, Foreign Minister Geoffrey Onyeama, and northern governors.",2016-08-23,2016-08-24
3747,secretary,John Forbes Kerry,Saudi Arabia,Jeddah,"Met with the Foreign Ministers of the Gulf Cooperation Council and of the United Kingdom, and the UN Special Envoy for Yemen.",2016-08-24,2016-08-25
3748,secretary,John Forbes Kerry,Switzerland,Geneva,Met with Russian Foreign Minister Sergey Lavrov.,2016-08-25,2016-08-28
3749,secretary,John Forbes Kerry,Bangladesh,Dhaka,"Met with Prime Minister Sheikh Hasina, Foreign Minister Mahmood Ali, and Nationalist Party Chairperson Khaleda Zia.",2016-08-29,2016-08-29
3750,secretary,John Forbes Kerry,India,New Delhi,"Met with President Narendra Modi. With Commerce Secretary Penny Pritzker, co-chaired the second U.S.-India Strategic and Commercial Dialogue. Met with Egyptian President Abdel Fattah al-Sisi.",2016-08-29,2016-09-01
3751,secretary,John Forbes Kerry,"China, People’s Republic of",Hangzhou,Attended the G-20 Summit Meeting with President Obama.,2016-09-03,2016-09-06
3752,secretary,John Forbes Kerry,Switzerland,Geneva,Discussed the Syrian conflict with Russian Foreign Minister Sergey Lavrov and UN Special Envoy Staffan de Mistura.,2016-09-08,2016-09-09
3753,secretary,John Forbes Kerry,Colombia,Cartagena,Attended the signing of the Colombian Peace Accord.,2016-09-26,2016-09-26
3754,secretary,John Forbes Kerry,Belgium,Brussels,Attended the Brussels Conference on Afghanistan.,2016-10-04,2016-10-05
3755,secretary,John Forbes Kerry,Rwanda,Kigali,"With EPA Administrator Gina McCarthy, attended the 28th Meeting of the Parties to the Montreal Protocol.",2016-10-13,2016-10-14
3756,secretary,John Forbes Kerry,Switzerland,Lausanne,"Met with the Foreign Ministers of Russia, Saudi Arabia, Qatar, Turkey, Egypt, Iraq, Jordan, and Iran, and UN Special Envoy de Mistura.",2016-10-15,2016-10-15
3757,secretary,John Forbes Kerry,United Kingdom,London,Met with Foreign Secretary Boris Johnson and UN Special Envoy for Yemen Ismail Ouldh Cheikh Ahmed.,2016-10-16,2016-10-16
3758,secretary,John Forbes Kerry,Ireland,Tipperary,Met with Foreign Minister Charles Flanagan and received the Tipperary International Peace Award.,2016-10-30,2016-10-30
3759,secretary,John Forbes Kerry,United Kingdom,London,Attended a Libya Ministerial Meeting and received the Benjamin Franklin House Medal for Leadership and the Chatham House Prize.,2016-10-31,2016-10-31
3760,secretary,John Forbes Kerry,Antarctica,McMurdo Sound,Visited the McMurdo Station and the Amundsen-Scott South Pole Station. First visit of a Secretary of State to Antarctica.,2016-11-10,2016-11-12
3760,secretary,John Forbes Kerry,Antarctica,South Pole,Visited the McMurdo Station and the Amundsen-Scott South Pole Station. First visit of a Secretary of State to Antarctica.,2016-11-10,2016-11-12
3761,secretary,John Forbes Kerry,New Zealand,Wellington,Met with Prime Minister John Key and Foreign Minister Murray McCully. Dedicated the site of the United States Memorial.,2016-11-12,2016-11-13
3762,secretary,John Forbes Kerry,Oman,Muscat,Discussed the Yemen conflict with Sultan Qaboos and Foreign Minister Yusuf bin Alawi.,2016-11-14,2016-11-14
3763,secretary,John Forbes Kerry,United Arab Emirates,Abu Dhabi,Met with Crown Prince Mohammed bin Zayed.,2016-11-15,2016-11-15
3764,secretary,John Forbes Kerry,Morocco,Marrakesh,Attended and addressed the 22nd Conference of the Parties to the UN Framework Convention on Climate Change.,2016-11-15,2016-11-16
3765,secretary,John Forbes Kerry,Peru,Lima,Attended an APEC Ministerial Meeting.,2016-11-16,2016-11-16
3766,secretary,John Forbes Kerry,Italy,Rome,Met with Foreign Minister Paolo Gentiloni and attended the Rome Mediterranean Dialogues.,2016-12-02,2016-12-03
3767,secretary,John Forbes Kerry,Vatican City,,Met with Secretary of State Cardinal Pietro Parolin.,2016-12-02,2016-12-02
3768,secretary,John Forbes Kerry,Germany,Berlin,Met with Foreign Minister Frank-Walter Steinmeier. Received the Federal Cross of Merit.,2016-12-04,2016-12-05
3769,secretary,John Forbes Kerry,Belgium,Brussels,Attended a NATO Ministerial Meeting. Met with EU High Representative Mogherini.,2016-12-06,2016-12-07
3770,secretary,John Forbes Kerry,Germany,Hamburg,Attended an OSCE Ministerial Meeting.,2016-12-07,2016-12-08
3771,secretary,John Forbes Kerry,France,Paris,"Discussed the Syrian conflict with the Foreign Ministers of France, Germany, and Qatar. Received the Legion of Honor.",2016-12-08,2016-12-11
3772,secretary,John Forbes Kerry,Saudi Arabia,Riyadh,Met with King Salman bin Abdulaziz al-Saud and with the Foreign Ministers of Saudi Arabia and Oman.,2016-12-17,2016-12-19
3773,secretary,John Forbes Kerry,Vietnam,Hanoi,Met with Prime Minister Nguyen Xuan Phuc and Acting Foreign Minister Bui Thanh Son. Delivered a speech at the Ho Chi Minh University of Technology and Education.,2017-01-13,2017-01-14
3773,secretary,John Forbes Kerry,Vietnam,Ho Chi Minh City,Met with Prime Minister Nguyen Xuan Phuc and Acting Foreign Minister Bui Thanh Son. Delivered a speech at the Ho Chi Minh University of Technology and Education.,2017-01-13,2017-01-14
3773,secretary,John Forbes Kerry,Vietnam,Camau Province,Met with Prime Minister Nguyen Xuan Phuc and Acting Foreign Minister Bui Thanh Son. Delivered a speech at the Ho Chi Minh University of Technology and Education.,2017-01-13,2017-01-14
3774,secretary,John Forbes Kerry,France,Paris,Attended a Middle East Peace Conference.,2017-01-15,2017-01-15
3775,secretary,John Forbes Kerry,United Kingdom,London,Met with Foreign Secretary Boris Johnson.,2017-01-16,2017-01-16
3776,secretary,John Forbes Kerry,Switzerland,Davos,Attended the World Economic Forum.,2017-01-17,2017-01-18
3777,secretary,Rex W. Tillerson,Germany,Bonn,Attended a G-20 Foreign Ministers’ Meeting.,2017-02-15,2017-02-17
3778,secretary,Rex W. Tillerson,Mexico,Mexico City,Discussed bilateral relations with President Enrique Pena Nieto and Foreign Minister Luis Videgaray. Was joined by Secretary of Homeland Security John Kelly.,2017-02-22,2017-02-23
3779,secretary,Rex W. Tillerson,Japan,Tokyo,Met with Prime Minister Shinzo Abe and Foreign Minister Fumio Kishida.,2017-03-15,2017-03-16
3780,secretary,Rex W. Tillerson,"Korea, Republic of",Seoul,Met with Acting President Hwang Kyo-ahn and Foreign Minister Yun Byung-se. Visited the Demilitarized Zone.,2017-03-17,2017-03-18
3781,secretary,Rex W. Tillerson,"China, People’s Republic of",Beijing,"Met with Xi Jinping, Foreign Minister Wang Yi and State Counselor Yang Jiechi.",2017-03-18,2017-03-19
3782,secretary,Rex W. Tillerson,Turkey,Ankara,"Met with President Recep Erdogan, Prime Minister Binali Yilderim, and Foreign Minister Mevlut Cavusoglu.",2017-03-30,2017-03-31
3783,secretary,Rex W. Tillerson,Belgium,Brussels,Attended a NATO Ministerial Meeting.,2017-03-31,2017-03-31
3784,secretary,Rex W. Tillerson,Italy,Lucca,Attended a G-7 Foreign Ministers’ Meeting.,2017-04-09,2017-04-11
3785,secretary,Rex W. Tillerson,Russia,Moscow,Met with Foreign Minister Sergey Lavrov and President Vladimir Putin.,2017-04-11,2017-04-13
3786,secretary,Rex W. Tillerson,Saudi Arabia,Riyadh,Accompanied President Trump.,2017-05-20,2017-05-22
3787,secretary,Rex W. Tillerson,Israel,Jerusalem,Accompanied President Trump.,2017-05-22,2017-05-23
3788,secretary,Rex W. Tillerson,Palestinian Authority,Bethlehem,Accompanied President Trump.,2017-05-23,2017-05-23
3789,secretary,Rex W. Tillerson,Italy,Rome,Accompanied President Trump.,2017-05-23,2017-05-24
3790,secretary,Rex W. Tillerson,Vatican City,,Accompanied President Trump.,2017-05-24,2017-05-24
3791,secretary,Rex W. Tillerson,Italy,Taormina,Accompanied President Trump to the G-7 Economic Summit.,2017-05-25,2017-05-26
3792,secretary,Rex W. Tillerson,United Kingdom,London,Met with Foreign Secretary Boris Johnson. Signed book of condolences for the Manchester terrorist attack.,2017-05-26,2017-05-26
3793,secretary,Rex W. Tillerson,Australia,Sydney,Attended the Australia-U.S. Ministerial Consultations.,2017-06-05,2017-06-06
3794,secretary,Rex W. Tillerson,New Zealand,Wellington,Met with Prime Minister Bill English and Foreign Minister Gerry Brownlee.,2017-06-06,2017-06-07
3795,secretary,Rex W. Tillerson,Germany,Hamburg,Accompanied President Trump to the G-20 Summit.,2017-07-05,2017-07-09
3796,secretary,Rex W. Tillerson,Turkey,Istanbul,Met with President Recep Erdogan and Foreign Minister Mevlut Cavusoglu.,2017-07-09,2017-07-10
3797,secretary,Rex W. Tillerson,Ukraine,Kyiv,Met with President Petro Poroshenko.,2017-07-09,2017-07-09
3798,secretary,Rex W. Tillerson,Kuwait,Kuwait City,Met with Emir Sheikh Sabah al-Ahmad al-Sabah and senior Kuwaiti officials.,2017-07-10,2017-07-11
3799,secretary,Rex W. Tillerson,Qatar,Doha,Met with Emir Sheikh Tamim bin Hamad al-Thani and Foreign Minister Sheikh Mohammed bin Abdulrahman al-Thani. Signed MOU to prevent financing of terrorism.,2017-07-11,2017-07-11
3800,secretary,Rex W. Tillerson,Saudi Arabia,Jeddah,"Met with King Salman bin Abdulaziz al-Saud, Crown Prince Mohammed bin Salman, and the Foreign Ministers of Saudi Arabia, Bahrain, the United Arab Emirates, and Egypt.",2017-07-11,2017-07-12
3801,secretary,Rex W. Tillerson,Kuwait,Kuwait City,Met with Foreign Minister Sabah al-Khalid al-Sabah.,2017-07-12,2017-07-13
3802,secretary,Rex W. Tillerson,Qatar,Doha,Met with Emir Tamim bin Hamad al-Thani.,2017-07-13,2017-07-13
3803,secretary,Rex W. Tillerson,Philippines,Manila,Attended the U.S.-ASEAN Ministerial Meeting.,2017-08-06,2017-08-08
3804,secretary,Rex W. Tillerson,Thailand,Bangkok,Met with Prime Minister Prayut Chan-o-Cha and Foreign Minister Don Pramudwinai.,2017-08-08,2017-08-08
